latitude,longitude,drugdrink,misdemean,theft,violent,total,drugdrinkct,misdemeanct,theftct,violentct,totalct
37.786,-122.453,1,4,3,4,4,1,20,20,5,46
37.786,-122.451,0,0,0,0,0,0,0,1,0,1
37.786,-122.45,0,0,0,0,0,0,1,3,0,4
37.786,-122.449,0,0,0,0,0,0,2,1,0,3
37.786,-122.447,0,1,1,1,1,0,3,7,1,11
37.786,-122.446,0,0,0,0,0,0,2,0,0,2
37.786,-122.445,0,1,0,0,1,0,4,3,0,7
37.786,-122.444,0,1,1,0,1,0,3,6,0,9
37.786,-122.443,0,1,0,1,1,0,4,3,2,9
37.786,-122.442,1,1,0,0,1,1,3,3,0,7
37.786,-122.441,0,0,1,0,0,0,1,4,0,5
37.786,-122.44,0,2,4,1,3,0,11,27,1,39
37.786,-122.439,0,0,0,0,0,0,1,1,0,2
37.786,-122.438,0,1,1,1,1,0,3,6,1,10
37.786,-122.437,0,1,1,0,1,0,3,7,0,10
37.786,-122.436,0,1,0,0,1,0,6,3,0,9
37.786,-122.435,0,0,3,1,2,0,1,19,1,21
37.786,-122.434,0,2,2,1,2,0,8,15,2,25
37.786,-122.433,1,3,4,4,4,1,14,26,5,46
37.786,-122.432,0,2,4,1,3,0,11,24,1,36
37.786,-122.431,0,5,3,11,5,0,21,23,15,59
37.786,-122.43,2,2,2,3,2,3,9,14,4,30
37.786,-122.429,0,6,4,1,4,0,27,28,1,56
37.786,-122.428,1,3,7,1,5,1,13,46,2,62
37.786,-122.427,0,3,1,0,1,0,12,6,0,18
37.786,-122.425,1,2,2,2,2,1,10,15,3,29
37.786,-122.424,0,1,2,1,1,0,4,12,1,17
37.786,-122.423,0,2,3,0,3,0,10,22,0,32
37.786,-122.422,2,3,1,2,2,3,14,9,3,29
37.786,-122.421,5,12,7,9,10,8,52,50,12,122
37.786,-122.42,10,23,9,36,18,15,103,60,48,226
37.786,-122.419,3,10,4,30,9,5,43,30,41,119
37.786,-122.418,21,14,4,15,11,31,61,28,20,140
37.786,-122.417,4,11,4,16,8,6,51,25,22,104
37.786,-122.416,2,6,6,15,7,3,29,40,20,92
37.786,-122.415,3,7,4,8,6,4,33,29,11,77
37.786,-122.414,2,16,4,29,11,3,70,24,39,136
37.786,-122.413,7,16,7,26,13,11,71,45,35,162
37.786,-122.412,1,5,3,8,5,1,24,21,11,57
37.786,-122.411,3,23,9,16,15,5,105,58,22,190
37.786,-122.41,5,17,7,9,11,7,76,49,12,144
37.786,-122.409,1,3,2,4,3,1,14,13,6,34
37.786,-122.408,1,25,16,21,20,2,113,109,28,252
37.786,-122.407,0,6,6,4,6,0,29,42,6,77
37.786,-122.406,3,19,14,14,16,4,84,95,19,202
37.786,-122.405,2,16,13,15,14,3,70,85,20,178
37.786,-122.403,1,4,1,4,3,2,20,5,5,32
37.786,-122.402,3,20,5,2,10,4,90,33,3,130
37.786,-122.401,0,0,1,1,1,0,2,7,1,10
37.786,-122.4,0,0,0,0,0,0,0,3,0,3
37.786,-122.399,1,6,2,3,4,1,29,15,4,49
37.786,-122.398,0,0,0,0,0,0,0,2,0,2
37.786,-122.397,1,5,4,0,4,1,22,26,0,49
37.786,-122.396,0,3,0,1,1,0,13,1,1,15
37.786,-122.395,1,12,1,9,6,1,55,8,12,76
37.786,-122.394,1,3,0,1,1,1,12,3,1,17
37.786,-122.393,2,3,3,7,4,3,15,20,10,48
37.786,-122.392,0,0,0,0,0,0,2,0,0,2
37.786,-122.39,0,2,2,2,2,0,8,13,3,24
37.786,-122.389,1,3,2,0,2,1,14,12,0,27
37.786,-122.388,1,2,0,1,1,1,7,1,1,10
37.787,-122.493,0,0,2,1,1,0,1,11,1,13
37.787,-122.49,0,1,0,0,0,0,3,3,0,6
37.787,-122.488,0,0,0,0,0,0,1,0,0,1
37.787,-122.487,0,0,0,0,0,0,0,3,0,3
37.787,-122.486,0,0,0,0,0,0,0,2,0,2
37.787,-122.485,1,1,0,0,1,2,3,3,0,8
37.787,-122.484,0,0,0,0,0,0,1,0,0,1
37.787,-122.482,0,0,0,0,0,0,2,1,0,3
37.787,-122.473,0,0,0,0,0,0,0,1,0,1
37.787,-122.471,0,0,0,0,0,0,1,0,0,1
37.787,-122.47,0,0,0,0,0,0,1,1,0,2
37.787,-122.468,0,0,0,0,0,0,2,3,0,5
37.787,-122.467,0,0,0,0,0,0,0,2,0,2
37.787,-122.466,0,1,0,0,0,0,3,2,0,5
37.787,-122.465,0,0,0,0,0,0,1,2,0,3
37.787,-122.464,0,1,0,0,0,0,3,0,0,3
37.787,-122.463,0,0,0,0,0,0,1,0,0,1
37.787,-122.462,0,0,0,0,0,0,1,0,0,1
37.787,-122.461,0,0,0,0,0,0,2,2,0,4
37.787,-122.46,0,1,1,1,1,0,5,4,1,10
37.787,-122.459,0,0,0,0,0,0,2,2,0,4
37.787,-122.458,0,2,0,0,1,0,7,3,0,10
37.787,-122.457,0,0,0,0,0,0,1,1,0,2
37.787,-122.456,0,0,0,1,0,0,0,1,1,2
37.787,-122.454,0,0,1,0,0,0,2,4,0,6
37.787,-122.453,0,1,0,0,0,0,3,3,0,6
37.787,-122.452,0,0,0,0,0,0,2,2,0,4
37.787,-122.451,0,1,2,0,1,0,3,11,0,14
37.787,-122.45,0,1,1,0,1,0,6,8,0,14
37.787,-122.449,0,1,0,0,1,0,6,1,0,7
37.787,-122.448,0,2,1,0,2,0,10,9,0,19
37.787,-122.447,0,2,0,0,1,0,8,1,0,9
37.787,-122.446,0,1,1,0,1,0,4,5,0,9
37.787,-122.445,0,0,1,2,1,0,2,7,3,12
37.787,-122.444,0,1,0,0,1,0,6,3,0,9
37.787,-122.443,0,1,0,0,0,0,3,0,0,3
37.787,-122.442,0,0,0,0,0,0,0,1,0,1
37.787,-122.441,0,1,0,2,1,0,4,1,3,8
37.787,-122.44,0,1,1,4,1,0,6,7,5,18
37.787,-122.439,0,0,1,1,1,0,2,5,1,8
37.787,-122.438,0,2,1,1,2,0,9,10,2,21
37.787,-122.437,0,0,0,3,0,0,0,2,4,6
37.787,-122.436,0,1,1,1,1,0,4,6,1,11
37.787,-122.435,0,0,1,1,1,0,1,8,1,10
37.787,-122.434,0,1,2,0,2,0,5,14,0,19
37.787,-122.433,0,5,4,4,4,0,21,25,5,51
37.787,-122.432,0,1,1,0,1,0,3,8,0,11
37.787,-122.431,1,2,1,0,2,1,8,10,0,19
37.787,-122.43,0,2,5,1,3,0,8,31,1,40
37.787,-122.429,1,2,3,2,3,1,10,20,3,34
37.787,-122.428,0,2,3,0,2,0,8,23,0,31
37.787,-122.427,1,1,2,0,2,2,5,12,0,19
37.787,-122.426,0,3,4,1,3,0,15,27,2,44
37.787,-122.425,1,2,3,0,2,2,8,19,0,29
37.787,-122.424,2,3,1,3,2,3,14,7,4,28
37.787,-122.423,2,8,6,2,6,3,34,39,3,79
37.787,-122.422,2,4,5,3,5,3,18,33,4,58
37.787,-122.421,3,5,6,2,5,4,24,38,3,69
37.787,-122.42,7,10,5,7,8,11,46,37,10,104
37.787,-122.419,3,9,2,10,6,4,41,16,14,75
37.787,-122.418,7,10,6,7,8,10,43,41,9,103
37.787,-122.417,3,6,3,7,5,5,27,21,9,62
37.787,-122.416,0,3,3,7,3,0,15,18,10,43
37.787,-122.415,1,8,5,7,7,2,35,37,9,83
37.787,-122.414,2,5,4,7,5,3,23,25,10,61
37.787,-122.413,3,9,5,13,8,4,40,34,18,96
37.787,-122.412,1,10,5,9,8,2,44,37,12,95
37.787,-122.411,4,13,10,17,12,6,56,67,23,152
37.787,-122.41,0,9,3,9,6,0,38,22,12,72
37.787,-122.409,2,7,3,4,5,3,33,23,5,64
37.787,-122.408,8,26,15,11,19,12,117,101,15,245
37.787,-122.407,4,30,25,14,26,6,136,171,19,332
37.787,-122.406,3,31,31,7,29,4,140,212,9,365
37.787,-122.405,1,10,4,6,6,2,43,29,8,82
37.787,-122.404,1,15,9,17,12,1,69,61,23,154
37.787,-122.403,1,8,9,4,8,2,35,58,6,101
37.787,-122.402,1,6,3,4,4,1,26,18,6,51
37.787,-122.401,1,9,4,7,6,1,41,27,10,79
37.787,-122.4,1,5,3,5,4,1,23,23,7,54
37.787,-122.399,0,2,2,3,2,0,11,11,4,26
37.787,-122.398,1,5,5,5,5,2,21,31,7,61
37.787,-122.396,0,1,1,1,1,0,3,5,1,9
37.787,-122.395,0,2,1,1,1,0,9,8,1,18
37.787,-122.394,1,8,3,2,5,2,35,21,3,61
37.787,-122.393,0,2,0,2,1,0,7,2,3,12
37.787,-122.392,1,2,2,0,2,2,10,11,0,23
37.787,-122.39,1,3,1,1,2,1,12,6,2,21
37.787,-122.389,0,2,1,0,1,0,10,8,0,18
37.787,-122.388,0,3,3,0,2,0,13,18,0,31
37.788,-122.49,0,0,1,0,1,0,2,5,0,7
37.788,-122.489,0,1,0,0,0,0,3,3,0,6
37.788,-122.488,0,0,0,0,0,0,1,0,0,1
37.788,-122.487,0,0,0,0,0,0,1,1,0,2
37.788,-122.486,0,1,0,0,1,0,4,3,0,7
37.788,-122.485,0,1,0,0,1,0,5,3,0,8
37.788,-122.465,0,1,0,0,1,0,5,2,0,7
37.788,-122.464,0,0,1,0,0,0,2,4,0,6
37.788,-122.461,0,0,0,0,0,0,2,1,0,3
37.788,-122.459,0,0,0,1,0,0,0,3,1,4
37.788,-122.458,0,0,0,0,0,0,0,1,0,1
37.788,-122.457,0,0,0,0,0,0,1,2,0,3
37.788,-122.456,0,0,0,0,0,0,0,1,0,1
37.788,-122.455,0,0,0,0,0,0,1,2,0,3
37.788,-122.454,0,0,1,1,1,0,1,5,2,8
37.788,-122.453,0,0,0,0,0,0,1,2,0,3
37.788,-122.452,0,0,1,0,0,0,1,5,0,6
37.788,-122.451,0,0,0,0,0,0,1,1,0,2
37.788,-122.45,0,1,0,0,0,0,3,1,0,4
37.788,-122.449,0,0,0,0,0,0,2,2,0,4
37.788,-122.448,0,2,0,1,1,0,8,1,2,11
37.788,-122.447,0,0,0,0,0,0,1,3,0,4
37.788,-122.446,0,0,1,0,1,0,1,9,0,10
37.788,-122.445,0,0,0,1,0,0,2,3,1,6
37.788,-122.444,1,2,1,1,1,1,7,4,1,13
37.788,-122.443,0,1,0,1,0,0,4,0,2,6
37.788,-122.442,0,0,0,0,0,0,0,2,0,2
37.788,-122.441,1,1,0,1,1,1,5,2,2,10
37.788,-122.44,0,3,1,3,2,0,15,8,4,27
37.788,-122.439,0,1,0,0,1,0,6,1,0,7
37.788,-122.438,0,3,2,1,2,0,13,11,1,25
37.788,-122.437,0,1,0,0,0,0,3,1,0,4
37.788,-122.436,0,0,0,1,0,0,1,2,1,4
37.788,-122.435,0,0,1,0,1,0,2,6,0,8
37.788,-122.434,1,5,6,1,5,1,24,41,1,67
37.788,-122.433,0,0,1,0,1,0,0,7,0,7
37.788,-122.432,0,1,1,0,1,0,4,8,0,12
37.788,-122.431,0,1,1,1,1,0,3,6,2,11
37.788,-122.43,0,1,1,0,1,0,6,7,0,13
37.788,-122.429,1,0,2,1,1,1,2,13,1,17
37.788,-122.428,0,1,1,1,1,0,6,4,1,11
37.788,-122.427,0,1,1,0,1,0,3,6,0,9
37.788,-122.426,0,2,1,1,1,0,9,7,1,17
37.788,-122.425,1,2,1,0,2,2,10,8,0,20
37.788,-122.424,0,2,3,0,2,0,10,17,0,27
37.788,-122.423,0,0,1,0,1,0,1,6,0,7
37.788,-122.422,2,9,5,9,7,3,42,34,12,91
37.788,-122.421,3,4,4,4,5,4,20,30,6,60
37.788,-122.42,10,22,16,27,20,15,97,107,36,255
37.788,-122.419,6,7,3,6,5,9,31,20,8,68
37.788,-122.418,7,15,4,4,9,11,65,27,6,109
37.788,-122.417,1,4,3,1,3,1,17,20,2,40
37.788,-122.416,1,5,1,5,3,1,21,10,7,39
37.788,-122.415,0,2,1,1,1,0,8,5,2,15
37.788,-122.414,1,9,3,13,6,2,40,21,18,81
37.788,-122.413,1,5,3,4,4,1,22,21,5,49
37.788,-122.412,0,6,4,6,5,0,25,29,8,62
37.788,-122.411,0,2,2,2,2,0,7,13,3,23
37.788,-122.41,2,6,5,4,5,3,28,32,5,68
37.788,-122.409,1,4,4,1,4,1,17,30,1,49
37.788,-122.408,5,25,23,12,23,7,112,154,16,289
37.788,-122.407,3,13,9,7,11,5,59,61,9,134
37.788,-122.406,1,3,7,1,5,2,13,47,2,64
37.788,-122.405,1,5,3,3,4,2,23,21,4,50
37.788,-122.404,1,8,7,5,7,2,37,47,7,93
37.788,-122.403,0,20,14,15,16,0,91,96,20,207
37.788,-122.402,1,11,3,8,6,1,51,17,11,80
37.788,-122.401,0,11,4,2,6,0,48,25,3,76
37.788,-122.4,2,7,5,7,6,3,30,36,9,78
37.788,-122.399,0,2,1,2,2,0,11,8,3,22
37.788,-122.398,0,0,0,1,0,0,2,1,1,4
37.788,-122.397,2,12,9,10,10,3,53,58,14,128
37.788,-122.395,0,0,1,0,1,0,2,6,0,8
37.788,-122.394,0,2,0,1,1,0,11,3,1,15
37.788,-122.393,0,2,1,0,1,0,8,8,0,16
37.788,-122.392,0,4,3,1,3,0,18,17,2,37
37.788,-122.391,0,3,2,0,2,0,14,14,0,28
37.788,-122.39,0,1,2,0,1,0,4,13,0,17
37.788,-122.389,1,2,2,1,2,2,9,14,2,27
37.788,-122.388,0,0,1,1,1,0,2,4,1,7
37.789,-122.489,0,1,0,0,0,0,3,0,0,3
37.789,-122.488,0,0,0,0,0,0,1,0,0,1
37.789,-122.486,0,1,0,0,0,0,3,0,0,3
37.789,-122.485,0,1,0,0,0,0,3,1,0,4
37.789,-122.46,0,1,0,0,0,0,3,1,0,4
37.789,-122.459,0,0,0,0,0,0,0,2,0,2
37.789,-122.458,0,0,0,0,0,0,1,3,0,4
37.789,-122.457,0,0,0,0,0,0,1,2,0,3
37.789,-122.456,0,1,0,0,0,0,3,3,0,6
37.789,-122.455,0,0,0,0,0,0,0,2,0,2
37.789,-122.454,0,0,0,0,0,0,1,1,0,2
37.789,-122.453,0,0,0,0,0,0,1,2,0,3
37.789,-122.452,0,0,0,0,0,0,1,1,0,2
37.789,-122.451,0,0,0,0,0,0,2,0,0,2
37.789,-122.45,1,2,1,0,1,1,7,4,0,12
37.789,-122.449,0,1,0,0,0,0,3,1,0,4
37.789,-122.448,0,0,0,0,0,0,2,2,0,4
37.789,-122.447,0,1,1,0,1,0,4,8,0,12
37.789,-122.446,0,1,0,0,1,0,4,3,0,7
37.789,-122.445,0,0,0,0,0,0,0,1,0,1
37.789,-122.444,0,0,1,0,0,0,0,6,0,6
37.789,-122.443,0,0,0,0,0,0,0,3,0,3
37.789,-122.442,0,0,0,0,0,0,2,0,0,2
37.789,-122.441,0,1,1,0,1,0,5,7,0,12
37.789,-122.44,0,1,1,1,1,0,4,7,1,12
37.789,-122.439,0,0,1,0,0,0,1,5,0,6
37.789,-122.438,0,0,1,0,0,0,1,5,0,6
37.789,-122.437,0,1,1,1,1,0,3,6,2,11
37.789,-122.436,0,1,0,1,1,0,3,3,1,7
37.789,-122.435,0,4,5,0,4,0,16,35,0,51
37.789,-122.434,0,4,8,4,6,0,16,52,5,73
37.789,-122.433,0,1,1,0,1,0,3,7,0,10
37.789,-122.432,0,1,0,0,0,0,4,2,0,6
37.789,-122.431,0,3,1,1,2,0,14,10,1,25
37.789,-122.43,0,0,1,0,1,0,2,8,0,10
37.789,-122.429,0,0,2,0,1,0,1,11,0,12
37.789,-122.428,0,1,1,0,1,0,3,4,0,7
37.789,-122.427,0,0,2,1,1,0,2,14,2,18
37.789,-122.426,1,7,2,6,4,2,30,11,8,51
37.789,-122.425,0,5,3,2,4,0,21,23,3,47
37.789,-122.424,0,4,0,1,2,0,20,3,1,24
37.789,-122.423,0,0,1,0,0,0,2,4,0,6
37.789,-122.422,5,9,5,4,7,7,40,36,5,88
37.789,-122.421,1,6,8,5,7,1,28,53,7,89
37.789,-122.42,4,14,9,13,12,6,63,62,17,148
37.789,-122.419,2,7,8,1,7,3,31,54,1,89
37.789,-122.418,0,2,2,1,2,0,10,16,1,27
37.789,-122.417,1,5,4,1,4,2,23,28,2,55
37.789,-122.416,0,5,1,7,3,0,22,7,10,39
37.789,-122.415,1,9,3,15,7,2,40,22,20,84
37.789,-122.414,1,6,4,3,5,1,29,30,4,64
37.789,-122.413,1,4,4,1,4,1,19,24,2,46
37.789,-122.412,0,3,4,3,3,0,13,25,4,42
37.789,-122.411,1,6,3,6,4,1,25,17,8,51
37.789,-122.41,0,4,2,1,3,0,17,15,2,34
37.789,-122.409,3,16,6,9,10,4,70,43,12,129
37.789,-122.408,3,13,5,4,8,4,56,35,5,100
37.789,-122.407,1,11,9,4,9,1,50,62,6,119
37.789,-122.406,1,9,15,4,12,2,38,100,6,146
37.789,-122.405,1,8,8,4,8,1,35,57,5,98
37.789,-122.404,0,4,6,4,5,0,20,41,5,66
37.789,-122.403,0,1,1,1,1,0,3,6,2,11
37.789,-122.402,5,24,10,27,17,7,106,65,37,215
37.789,-122.401,1,4,3,5,4,2,19,23,7,51
37.789,-122.4,0,1,1,0,1,0,4,4,0,8
37.789,-122.399,0,2,3,2,3,0,9,23,3,35
37.789,-122.398,0,2,1,0,1,0,8,6,0,14
37.789,-122.397,0,0,0,0,0,0,1,2,0,3
37.789,-122.396,0,4,3,1,3,0,20,21,1,42
37.789,-122.395,1,3,2,1,2,2,12,14,2,30
37.789,-122.394,1,1,0,2,1,2,3,0,3,8
37.789,-122.393,0,1,0,0,1,0,5,2,0,7
37.789,-122.392,0,8,1,11,5,0,37,10,15,62
37.789,-122.391,0,3,1,2,2,0,12,9,3,24
37.789,-122.39,0,3,3,1,3,0,13,18,1,32
37.789,-122.389,1,2,5,0,4,1,11,36,0,48
37.79,-122.457,0,0,0,0,0,0,2,1,0,3
37.79,-122.454,1,1,0,0,0,1,3,2,0,6
37.79,-122.453,0,0,0,0,0,0,2,0,0,2
37.79,-122.451,0,0,0,0,0,0,1,0,0,1
37.79,-122.45,0,0,0,0,0,0,0,3,0,3
37.79,-122.449,0,0,0,0,0,0,1,2,0,3
37.79,-122.448,0,0,0,0,0,0,0,2,0,2
37.79,-122.447,0,1,1,0,1,0,5,4,0,9
37.79,-122.446,0,0,0,0,0,0,0,2,0,2
37.79,-122.445,0,0,0,1,0,0,1,1,2,4
37.79,-122.444,0,0,0,0,0,0,2,2,0,4
37.79,-122.443,0,1,0,0,1,0,6,2,0,8
37.79,-122.442,0,1,1,0,1,0,4,5,0,9
37.79,-122.441,0,0,0,0,0,0,1,2,0,3
37.79,-122.44,0,0,1,0,1,0,2,7,0,9
37.79,-122.439,0,0,1,1,0,0,1,4,1,6
37.79,-122.438,0,0,1,0,0,0,2,4,0,6
37.79,-122.437,0,1,0,0,1,0,5,2,0,7
37.79,-122.436,0,0,0,0,0,0,2,1,0,3
37.79,-122.435,0,0,1,0,1,0,1,6,0,7
37.79,-122.434,2,7,4,5,6,3,31,29,7,70
37.79,-122.433,0,0,0,0,0,0,1,3,0,4
37.79,-122.432,1,4,1,5,3,1,19,6,7,33
37.79,-122.431,0,1,1,0,1,0,6,4,0,10
37.79,-122.43,0,1,1,0,1,0,5,7,0,12
37.79,-122.429,0,2,2,0,2,0,7,14,0,21
37.79,-122.428,0,2,1,1,1,0,9,5,1,15
37.79,-122.427,0,1,1,0,1,0,3,4,0,7
37.79,-122.426,1,3,2,0,2,2,14,11,0,27
37.79,-122.425,0,0,1,1,1,0,1,6,1,8
37.79,-122.424,0,1,1,0,1,0,3,10,0,13
37.79,-122.423,1,4,5,4,4,1,17,32,5,55
37.79,-122.422,1,18,9,4,12,2,80,59,5,146
37.79,-122.421,5,6,1,4,3,7,25,7,5,44
37.79,-122.42,4,6,6,8,6,6,27,38,11,82
37.79,-122.419,2,4,4,1,4,3,16,28,1,48
37.79,-122.418,1,5,1,1,3,1,23,6,2,32
37.79,-122.417,0,11,2,10,6,0,49,16,14,79
37.79,-122.416,0,3,3,4,3,0,13,17,5,35
37.79,-122.415,0,0,1,1,1,0,2,7,2,11
37.79,-122.414,0,4,3,2,3,0,20,19,3,42
37.79,-122.413,0,3,2,1,2,0,12,14,2,28
37.79,-122.412,1,2,2,0,2,1,7,14,0,22
37.79,-122.411,0,3,2,1,2,0,12,15,1,28
37.79,-122.41,1,3,5,3,4,1,14,37,4,56
37.79,-122.409,1,3,1,3,2,1,12,10,4,27
37.79,-122.408,0,4,1,1,2,0,20,8,2,30
37.79,-122.407,2,15,13,7,13,3,68,89,10,170
37.79,-122.406,1,5,5,1,5,2,23,35,2,62
37.79,-122.405,1,7,3,1,4,1,31,18,2,52
37.79,-122.404,0,7,5,9,6,0,30,34,12,76
37.79,-122.403,1,3,2,3,3,1,13,16,4,34
37.79,-122.402,1,5,5,3,5,1,22,34,4,61
37.79,-122.401,1,3,1,7,2,2,15,5,9,31
37.79,-122.4,2,11,4,10,7,3,47,25,13,88
37.79,-122.399,0,1,0,0,0,0,3,3,0,6
37.79,-122.398,2,5,2,5,4,3,24,16,7,50
37.79,-122.397,0,2,2,0,2,0,7,14,0,21
37.79,-122.395,0,1,1,0,1,0,3,4,0,7
37.79,-122.394,2,3,1,4,2,3,12,6,5,26
37.79,-122.393,1,2,2,2,2,1,10,11,3,25
37.79,-122.391,1,1,3,0,2,1,5,17,0,23
37.79,-122.39,0,1,0,0,0,0,3,3,0,6
37.79,-122.388,0,1,4,0,2,0,3,27,0,30
37.791,-122.454,0,0,0,0,0,0,0,1,0,1
37.791,-122.453,0,0,0,0,0,0,0,1,0,1
37.791,-122.452,0,0,0,0,0,0,1,0,0,1
37.791,-122.451,0,0,0,0,0,0,0,3,0,3
37.791,-122.45,0,0,0,0,0,0,1,2,0,3
37.791,-122.449,0,0,0,0,0,0,2,0,0,2
37.791,-122.448,0,1,0,0,0,0,4,1,0,5
37.791,-122.447,0,0,0,0,0,0,2,1,0,3
37.791,-122.446,0,0,0,0,0,0,1,2,0,3
37.791,-122.445,0,0,1,0,1,0,0,8,0,8
37.791,-122.444,0,0,1,0,0,0,0,4,0,4
37.791,-122.443,0,1,0,0,1,0,5,2,0,7
37.791,-122.442,0,1,1,0,1,0,3,5,0,8
37.791,-122.441,0,0,0,0,0,0,2,3,0,5
37.791,-122.44,0,0,0,0,0,0,2,0,0,2
37.791,-122.439,0,0,1,0,1,0,2,6,0,8
37.791,-122.436,0,2,1,0,1,0,7,4,0,11
37.791,-122.435,0,1,1,0,1,0,4,4,0,8
37.791,-122.434,0,2,1,1,2,0,11,9,2,22
37.791,-122.433,0,2,1,1,1,0,8,5,1,14
37.791,-122.431,0,1,1,0,1,0,4,5,0,9
37.791,-122.43,0,1,0,2,1,0,6,1,3,10
37.791,-122.429,0,0,0,0,0,0,1,2,0,3
37.791,-122.428,0,0,1,0,0,0,2,4,0,6
37.791,-122.427,0,1,1,0,1,0,4,9,0,13
37.791,-122.426,1,1,0,0,1,1,5,2,0,8
37.791,-122.425,0,1,1,0,1,0,3,4,0,7
37.791,-122.424,0,1,1,0,1,0,3,8,0,11
37.791,-122.423,2,5,2,1,3,3,23,15,2,43
37.791,-122.422,4,4,1,1,3,6,19,7,1,33
37.791,-122.421,3,13,6,3,9,4,60,42,4,110
37.791,-122.42,0,2,0,0,1,0,7,3,0,10
37.791,-122.419,2,4,1,4,3,3,16,8,6,33
37.791,-122.418,1,4,1,3,3,2,16,10,4,32
37.791,-122.417,3,11,6,11,9,4,51,39,15,109
37.791,-122.416,0,2,1,3,2,0,11,5,4,20
37.791,-122.415,0,2,2,3,2,0,10,12,4,26
37.791,-122.414,0,2,2,0,2,0,7,13,0,20
37.791,-122.413,1,3,1,2,2,1,15,8,3,27
37.791,-122.412,1,3,1,0,2,1,14,10,0,25
37.791,-122.411,0,2,1,1,1,0,7,10,1,18
37.791,-122.41,0,2,3,2,2,0,8,17,3,28
37.791,-122.409,0,2,3,1,2,0,10,18,1,29
37.791,-122.408,1,2,1,0,1,1,8,4,0,13
37.791,-122.407,1,4,3,0,3,1,17,20,0,38
37.791,-122.406,1,9,8,3,7,1,38,51,4,94
37.791,-122.405,0,3,1,1,2,0,13,6,1,20
37.791,-122.404,2,17,5,12,10,3,75,37,16,131
37.791,-122.403,0,3,3,4,3,0,15,17,5,37
37.791,-122.402,3,14,7,4,10,4,63,50,6,123
37.791,-122.401,0,4,2,4,3,0,18,12,5,35
37.791,-122.4,3,5,1,4,3,4,21,6,6,37
37.791,-122.399,3,13,4,5,7,4,56,26,7,93
37.791,-122.398,0,0,1,0,1,0,2,6,0,8
37.791,-122.396,1,3,1,1,2,1,15,10,1,27
37.791,-122.395,0,1,0,1,1,0,3,2,2,7
37.791,-122.394,2,2,0,1,1,3,10,3,1,17
37.791,-122.393,1,3,3,4,3,1,13,18,5,37
37.791,-122.392,0,1,1,0,1,0,3,4,0,7
37.791,-122.39,0,2,2,0,2,0,8,15,0,23
37.792,-122.448,0,0,0,0,0,0,1,0,0,1
37.792,-122.447,0,0,0,0,0,0,1,0,0,1
37.792,-122.446,0,0,0,1,0,0,0,2,1,3
37.792,-122.445,0,1,1,0,1,0,4,4,0,8
37.792,-122.444,0,0,0,0,0,0,2,2,0,4
37.792,-122.443,0,1,1,0,1,0,6,4,0,10
37.792,-122.442,0,0,0,0,0,0,2,2,0,4
37.792,-122.441,0,1,0,0,0,0,3,1,0,4
37.792,-122.44,0,0,0,0,0,0,1,2,0,3
37.792,-122.439,0,2,1,0,1,0,9,4,0,13
37.792,-122.438,1,0,0,0,0,1,2,0,0,3
37.792,-122.437,0,0,0,0,0,0,2,2,0,4
37.792,-122.436,0,1,0,0,1,0,4,3,0,7
37.792,-122.435,0,1,1,0,1,0,5,6,0,11
37.792,-122.434,0,2,1,2,1,0,8,6,3,17
37.792,-122.433,0,2,0,0,1,0,9,2,0,11
37.792,-122.432,0,0,0,0,0,0,2,3,0,5
37.792,-122.431,0,4,1,7,3,0,19,7,10,36
37.792,-122.43,0,0,0,0,0,0,1,2,0,3
37.792,-122.429,0,2,1,0,1,0,7,4,0,11
37.792,-122.428,0,0,1,0,0,0,1,4,0,5
37.792,-122.426,0,0,1,0,0,0,0,5,0,5
37.792,-122.425,0,0,1,0,1,0,1,7,0,8
37.792,-122.424,0,5,3,3,4,0,23,23,4,50
37.792,-122.423,0,1,2,1,1,0,6,11,1,18
37.792,-122.422,0,1,2,1,1,0,3,13,1,17
37.792,-122.421,1,6,1,2,3,2,25,9,3,39
37.792,-122.42,1,2,1,0,1,1,7,6,0,14
37.792,-122.419,1,2,1,0,1,1,8,7,0,16
37.792,-122.418,0,2,1,1,2,0,11,8,1,20
37.792,-122.417,0,0,0,0,0,0,2,3,0,5
37.792,-122.416,1,3,1,0,2,2,13,8,0,23
37.792,-122.415,0,2,1,1,1,0,7,7,2,16
37.792,-122.414,0,1,3,0,2,0,3,19,0,22
37.792,-122.413,0,3,2,1,2,0,14,12,1,27
37.792,-122.412,1,4,1,1,2,1,17,6,2,26
37.792,-122.411,2,7,3,7,5,3,33,23,9,68
37.792,-122.41,2,3,1,8,3,3,13,6,11,33
37.792,-122.409,1,4,1,1,2,1,16,7,1,25
37.792,-122.408,0,3,2,6,3,0,14,11,8,33
37.792,-122.407,1,3,1,3,2,1,15,6,4,26
37.792,-122.406,1,4,3,1,3,2,20,18,2,42
37.792,-122.405,1,2,1,1,1,1,8,7,1,17
37.792,-122.404,1,1,3,1,2,1,6,18,1,26
37.792,-122.403,1,4,2,2,3,1,18,12,3,34
37.792,-122.402,0,2,2,0,1,0,7,11,0,18
37.792,-122.401,0,4,3,0,3,0,18,20,0,38
37.792,-122.4,0,2,2,3,2,0,8,14,4,26
37.792,-122.399,1,4,5,4,5,1,19,34,5,59
37.792,-122.398,0,3,2,4,3,0,14,13,6,33
